微博id,微博正文,发布时间,点赞数,转发数,评论数
Nm7ws6bcw,电动车充电条件已经比前几年改善了很多，如果不是节假日，高速上的快充桩是够用的。但是到了节假日还是不行，昨天经过陆河服务区的时候就看到很多电动车在排队，其中还有两个人因为排队先后问题吵起来了。节假日电动车出行做好充分的规划和心理准备，也是没问题的，我之前试过几次，就是得多绕点路。国庆这次确实人太多，加油站都没油了，92，95都没了，只剩98号，我也排了20分钟才加上油，也算是很新奇的体验了。 http://t.cn/AilTQjiK 显示地图 [组图共2张] 原图 ,2023-10-03 11:37,287,32,112
Nm3sq7VcB,打了个0-8，太丢人了，决定戒一天。  [组图共4张] 原图 ,2023-10-03 01:16,382,6,156
Nm2On3sKO,到深圳第一站，先把老家带来的货放天台精酿的冰柜里，太多了家里冰箱不够放，这就是产业多的好处。 深圳·天台精酿  显示地图 [组图共4张] 原图 ,2023-10-02 23:37,343,3,64
Nm0tMbOWP,#唱歌天才# 经典栏目回归，我在230万的宝马XM上唱歌给你听！「遍体鳞伤的我，一天也没再爱过」——黄义达《那女孩对我说》 汕尾·陆河服务区 李杰灵的微博视频  显示地图 ,2023-10-02 17:41,875,29,229
NlY5mdp0I,有网友提醒我，再住厦门后备箱的肉和菜就臭了，我有那么傻吗？我肯定是找了一家有冰柜的民宿住呀。不过民宿帮我搬肉的两位小哥，可能会觉得我有点傻。 厦门  显示地图 [组图共4张] 原图 ,2023-10-02 11:36,443,4,104
NlXUEvEB0,我跟小刘说，厦门再待一天吧，我高中同学约我晚上吃饭。小刘：他们怎么知道你回来了。我说：他们刷我微博看到的。小刘：卧槽，同学也看你微博，你整天瞎发，那岂不是很丢人。我： 厦门  显示地图 ,2023-10-02 11:09,958,18,135
NlTuYigE6,这个叼毛说他不醉不归，我看他就是不想归，一直养鱼。 厦门  显示地图 [组图共3张] 原图 ,2023-10-01 23:55,345,1,63
NlSZyiBZf,@老胡的车生活 侧方停车折腾了5分钟停不进去，后面白车看不下去了，怕被他蹭，直接开走了，他才停进去的，车技真的很垃圾，跟我完全不能比。 厦门  显示地图 [组图共4张] 原图 ,2023-10-01 22:38,305,7,90
NlRz2eRnG,@韩路 大哥这次国庆厦门旅游不是很顺心，我和@老胡的车生活 心想着给他安排个地道的闽南菜，但是一进包厢我傻眼了，这装修风格也太大胆了，韩哥一家还没来，待会他会不会以为我俩故意搞他？ 厦门·小埕戲·飲茶肆|流水席  显示地图 [组图共9张] 原图 ,2023-10-01 18:59,659,13,239
NlQVBCle1,今天在厦门又是住的民宿，很大好几栋房子，国庆只剩两种房型了，我住的这个是洞穴风，2300块，一房一床一个小露台，装修风格就是各种白，挺出片的，还有免费的拍照服务，我没要。我的梦想就是当一家这种级别民宿的老板，感觉很酷。 厦门  显示地图 [组图共9张] 原图 ,2023-10-01 17:22,418,14,119
NlPAOeAKu,很多人问为什么我们以前开的手机店要叫「金山数码」，因为第一家店开在「金山小区」边上，那时候定位服务附近的街坊邻居。 厦门·金山小区  显示地图 [组图共3张] 原图 ,2023-10-01 13:58,399,3,97
NlOO2xN1k,小刘回家进货大成功，接下去我一个多月不能下馆子了。 龙岩  显示地图 [组图共6张] 原图 ,2023-10-01 11:58,885,15,220
NlOwziyR3,爷爷挖了三颗芋头让我带回深圳，今天这个视频就给大家揭秘一下还没做成菜的芋头长什么样。 龙岩 李杰灵的微博视频  显示地图 ,2023-10-01 11:15,899,24,217
NlNTjAYe2,刚摘的瓜，通通带回深圳，给小刘研究创意菜。 龙岩  显示地图 原图 ,2023-10-01 09:38,353,1,134
NlHUfEyeT,摄影作品：《农村滑板艺术家》#微博手机影像年# 龙岩  显示地图 [组图共9张] 原图 ,2023-09-30 18:24,441,4,111
NlHzlsYnn,已过中秋，庄稼还没熟。 龙岩  显示地图 [组图共3张] 原图 ,2023-09-30 17:33,361,6,125
NlH8M5WxB,安利一下雷兄弟的小米平衡车，在露营地真的太好用了，可以节省很多体力和时间，真的是科技改变生活，我们很野露营地的小伙伴一致认为这是我最成功的采购项目。 深圳·很野露营地  显示地图 [组图共4张] 原图 ,2023-09-30 16:27,193,2,60
NlFE0A3QE,中午吃的糯米鸡饭，鸡得用阉鸡才正宗。 龙岩  显示地图 [组图共3张] 原图 ,2023-09-30 12:39,322,1,75
NlEWcoa3M,看上了深圳一套民国大宅，想买来做民宿，但是钱不够，就很难受。  [组图共6张] 原图 ,2023-09-30 10:51,1271,18,414
NlECTDtCe,哥的早餐，能打十分。 龙岩  显示地图 [组图共3张] 原图 ,2023-09-30 10:03,451,10,224
NlEhhjCV4,这两天回老家铁粉数量涨得很快，之前在深圳都是2万多，现在直接来到了3.2万，是不是农家乐博主更适合我？ 龙岩  显示地图 [组图共2张] 原图 ,2023-09-30 09:10,975,8,395
NlzNvFNLp,果然放假才是最大的经济刺激，今天中秋天台精酿也是爆满的。明晚英超第7轮:21:55:阿森纳VS伯恩茅斯          21:30:曼城VS狼队          0点整：利物浦VS热刺欢迎来天台精酿看球赛，两边百寸高清荧幕观看，还可以继续赏#超级月亮#。 深圳·天台精酿  显示地图 [组图共4张] 原图 ,2023-09-29 21:46,160,0,42
Nlzwo12Ta,闽南地区中秋有博饼的风俗，早期是通过扔骰子分配月饼，后面扩展成了分配各种奖品或者红包。今天参加的局博的是各种零食，我运气很好，几轮下来收获了很多，图6图7刘欣怀里的全是我赢的，而且非常好吃，看图8图9就能看得出来。 #超级月亮#  [组图共9张] 原图 ,2023-09-29 21:03,438,12,113
NlzoH5yeQ,月亮，是#中秋节#的美好伙伴，而#华为Mate60#系列，用全焦段超清影像，将这美好的意向，定格成了可以看见的精彩画面！满足人们不同拍摄需求的同时，带来拍照新体验！华为终端的微博视频  ,2023-09-29 20:45,75,7,5
Nlz9ur7nM,iPhone15 Pro Max拍出来的中秋超级月亮像路灯，哈哈。不如来我们很露营地拍这个假月亮。 龙岩  显示地图 [组图共6张] 原图 ,2023-09-29 20:07,297,11,82
NlyAAg9gT,今年中秋我忘记买海鲜了，吃的都是自家的东西。图1图2是我爸养的牛蛙，图3是我奶奶养的猪肚鸡。图4是我妈做的魔芋，图5图6图7都是我爷爷种的。可以说是相当丰盛了。 龙岩  显示地图 [组图共9张] 原图 ,2023-09-29 18:41,569,9,141
Nly8X60sm,发现两只黄金牛蛙，能卖多少钱？我爸说很稀缺。  [组图共9张] 原图 ,2023-09-29 17:33,1582,13,328
NlxTNDaSs,我爸带我去看他养的牛蛙，有一段土路我果断停住了。我爸问我怎么了，我说走走路挺好的。总不能跟他说这车是跟@詹志斌同学 借的，他不让我走土路吧。 龙岩  显示地图 [组图共4张] 原图 ,2023-09-29 16:56,1050,8,195
NlwNjoUQk,iPhone摄影作品：《小仙女》#微博手机影像年# 龙岩  显示地图 [组图共4张] 原图 ,2023-09-29 14:07,916,4,224
NlwzmA3Rc,iPhone15 Pro Max超广角，1倍，2倍，5倍镜头实拍表现。我个人觉得2倍拍人没有3倍拍人合适，背景拉得不够近，5倍拍人的话又得离很远，对手持稳定性要求也高。总结，还是3倍拍人最好用。 龙岩  显示地图 [组图共4张] 原图 ,2023-09-29 13:33,162,3,54
NlvK3xl1t,我奶奶养的鸡生活条件很好，住三室两厅，图8的小黑鸡7月4日拍的，现在已经长成图9这么大了。 龙岩  显示地图 [组图共9张] 原图 ,2023-09-29 11:26,367,8,121
NlveRD6gE,左图230万，右图200万。怎么选？  [组图共2张] 原图 ,2023-09-29 10:09,4168,82,735
NlqxVf0hI,我最近一直在关注的“六边形战士”张博恒你们看了吗？他居然和华为Mate60组 cp了，高手之间总是惺惺相惜。在我看来，张博恒和华为Mate60一样，都有遇到困难敢于迎难而上、勇于破圈的勇气，还有来自伙伴间相互支持。取得成功的背后必然付出了很大的努力和心血，张博恒和华为Mate60用实力证明，他们实力强劲，遥遥领先属于他们。#张博恒实力出圈# http://t.cn/A6OuxeWr ,2023-09-28 22:13,90,47,11
NlpEX4Ywk,吃完饭，我爸让我再给他5万块做防水。 龙岩  显示地图 [组图共3张] 原图 ,2023-09-28 19:57,1308,23,509
NlpkbA6x5,我老爸说牛蛙滞销，这些天帮他吃一点。 龙岩  显示地图 [组图共4张] 原图 ,2023-09-28 19:06,547,8,178
Nlpdk3CZI,安全到家，没有刮花。 龙岩  显示地图 [组图共6张] 原图 ,2023-09-28 18:49,669,6,216
NloXKtZi8,最贵宝马SUV上山啦！！！ 龙岩  显示地图 [组图共3张] 原图 ,2023-09-28 18:11,339,3,99
NlohT8qiW,带小刘回她追我的地方看一看，免得她忘了当初追我有多艰难。 漳州·闽南师范大学  显示地图 [组图共9张] 原图 ,2023-09-28 16:28,1156,12,244
NlnjOtQaW,iPhone 15 Pro 信号摸底，参照组我们选择了很火的手机 #华为Mate60#  Pro，对比华为自研的灵犀通讯技术，大家觉得 iPhone 会有优势吗？#Mate60遥遥领先# 李杰灵的微博视频  ,2023-09-28 14:00,4473,3651,1767
NlnjdxCYB,顺路回漳州金山数码看看，这家店2013年开业，那时候我和志斌还有刘欣啊宅四个人刷信用卡凑钱装修进货，到今年已经10年，我和刘欣开玩笑说离百年老店只差90年了。店长是我们的大学同学，2016年我们转型线上，就把店铺盘给他了，一干也是10来年，很有毅力，漳州的朋友买机卖机，完全可以找他。 http://t.cn/A6VDt1bb 显示地图 [组图共4张] 原图 ,2023-09-28 13:58,521,6,118
Nlm182vXi,昨晚到的比较晚，想试下有熊酒店，只剩一套带大露台的77平套房，3030块，比我想象中贵很多。早上起来逛了逛，整个酒店是城中村改的，新旧结合，地点在古城墙边上，装修风格符合当地文化面貌。如果你像我一样主要来吸收装修灵感，那就还行，如果单纯当酒店住确实有点不划算。另外店员说，酒店隔壁就是之前潮州首富的故居，很多人来打卡，我找了找也就图6这里比较像首富住的地方，特地摸了摸大门吸收了一下富气，应该没有摸错门吧？潮州的朋友帮我看看。 http://t.cn/A6pgrZVS 显示地图 [组图共9张] 原图 ,2023-09-28 10:41,299,8,111
NllLtFNuE,你们放假回家吗？我家今天已经在杀大鹅了。 李杰灵的微博视频  ,2023-09-28 10:02,395,36,169
Nllyd5hY6,华为「非凡大师」套装一次性集全，主打一个尊贵！红色陶瓷真的很好看，记得一定要去抢购。#刘德华同款非凡大师开售##Mate60RS评测# 李杰灵的微博视频  ,2023-09-28 09:30,1037,1417,449
NlhRm7Vh6,睡前很野传来好消息，国庆假期预约金额超过4万了，另外我们天台的很露营地开业满一年，29号做店庆活动，感兴趣的朋友看图2参与。  [组图共9张] 原图 ,2023-09-28 00:06,190,2,52
NlhxA9f2B,侧方停车极限操作，没人帮我看车屁股，全靠我一个人搞定，关注我的网友会这个的应该不多吧？ 潮州  显示地图 原图 ,2023-09-27 23:17,475,13,384
NleO8dKct,前两天开车正常行驶被追尾后，我对新能源电车电池安全更加关注了，现在路上的车越来越多，难免出现意外。而且相较于燃油汽车，新能源汽车有车载大容量电池组及电气系统，其发生故障容易引发车辆起火。那现在电车的电池安全做到什么水平了呢？来看看吉利银河L6的表现。国内权威机构上海汽检出具报告显示：吉利银河L6顺利完成行业首次三车高速连环“魔鬼碰”，试验是L6在40km/h的速度追尾前车的同时，又被后车以100km/h的速度追尾。在高速前后夹击追尾中电池包、油箱、高压系统均没有损坏，甚至车身以及乘员舱也相对完整，可以说，吉利银河L6遵循了严苛的“神盾标准”，把电池安全做到极致、把整车安全性拉高了，确实是比我想象的安全很多，不愧是一脉相承自“极氪式安全”。厂商把电车安全放在首位，一定不会错，当意外出现时能及时制止，愿所有的意外都只是虚惊一场。吉利银河L6在电池安全上确实花了很多功夫和力气，为的就是让用户安心，这里给吉利银河L6的“神盾标准”点赞。 #新能源汽车怎么样才算安全# [组图共6张] 原图 ,2023-09-27 16:20,138,3,26
NleqMweg3,詹志斌做汽车博主的好处凸显出来了，让我有机会开200多万的宝马回老家，气质都不一样了。 深圳  显示地图 [组图共6张] 原图 ,2023-09-27 15:22,1229,21,388
NldD56Jvg,#新M7首发全向防碰撞系统##全向防碰撞车有多神# 来看一流的新能源汽车安全是什么样的？问界新M7集成智能安全+物理安全两种方案保证行车安全，HUAWEI ADS 2.0首发全向防碰撞系统，主动安全遥遥领先，还全球首次实现前向、侧向和后向全向防碰撞，这个确实很优秀，问界新M7要是早点发布，我就不会有那么多剐蹭和追尾事件了。问界新M7还拥有更强的车身，采用业界最强潜艇级高强度钢与CBS复合车身材料，车身结构升级，安全提升不是一点点，是很多，5 个亿果然不是白花的，为的就是让用户放心。买新能源电动车，什么最重要？我认为安全肯定是排在前面的，问界新M7提供的智能安全+物理安全方案，在全维安全时代，用车确实更放心了。#新手司机的梦中情车# [组图共4张] 原图 ,2023-09-27 13:20,129,6,27
